MolecularWeight,XLogP,ExactMass,MonoisotopicMass,TPSA,Complexity,Charge,HBondDonorCount,HBondAcceptorCount,RotatableBondCount,HeavyAtomCount,IsotopeAtomCount,AtomStereoCount,DefinedAtomStereoCount,UndefinedAtomStereoCount,BondStereoCount,DefinedBondStereoCount,UndefinedBondStereoCount,CovalentUnitCount,Volume3D,XStericQuadrupole3D,YStericQuadrupole3D,ZStericQuadrupole3D,FeatureCount3D,FeatureAcceptorCount3D,FeatureDonorCount3D,FeatureAnionCount3D,FeatureCationCount3D,FeatureRingCount3D,FeatureHydrophobeCount3D,ConformerModelRMSD3D,EffectiveRotorCount3D,ConformerCount3D
670.9,4.2,670.42921279,670.42921279,153.0,1110.0,0.0,4.0,11.0,10.0,47.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,1.0,511.0,14.76,6.38,3.21,23.0,11.0,3.0,1.0,0.0,5.0,3.0,1.4,15.0,10.0
639.8,4.3,639.37711765,639.37711765,116.0,1340.0,0.0,2.0,9.0,3.0,46.0,0.0,10.0,9.0,1.0,5.0,5.0,0.0,1.0,503.1,16.93,7.15,4.17,15.0,7.0,2.0,0.0,0.0,4.0,2.0,1.0,5.8,2.0
315.3,2.3,315.06776246,315.06776246,103.0,428.0,0.0,2.0,5.0,4.0,22.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,234.6,14.79,2.08,1.51,7.0,2.0,2.0,0.0,0.0,3.0,0.0,0.8,5.0,10.0
199.27,4.2,199.04557046,199.04557046,37.3,187.0,0.0,1.0,2.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,156.1,7.03,1.83,0.62,5.0,0.0,1.0,0.0,1.0,3.0,0.0,0.4,0.4,1.0
284.72,1.0,284.0134744,284.0134744,106.0,365.0,0.0,2.0,6.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,197.7,6.11,3.29,1.25,9.0,4.0,2.0,0.0,1.0,2.0,0.0,0.6,3.0,10.0
300.34,1.7,300.06809681,300.06809681,106.0,442.0,0.0,2.0,6.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,220.7,7.28,3.07,1.6,10.0,4.0,2.0,0.0,1.0,3.0,0.0,0.6,3.0,10.0
493.7,5.6,493.32258015,493.32258015,92.1,770.0,0.0,1.0,6.0,10.0,34.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0,397.4,21.15,3.89,1.55,8.0,3.0,1.0,0.0,1.0,2.0,1.0,1.2,12.0,10.0
257.43,0.5,255.922579,255.922579,55.8,183.0,0.0,1.0,4.0,3.0,12.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,156.8,4.27,1.94,1.45,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.6,4.0,10.0
523.6,0.2,523.02901142,523.02901142,256.0,945.0,0.0,3.0,13.0,9.0,34.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,367.7,19.23,5.4,1.73,14.0,6.0,2.0,1.0,1.0,4.0,0.0,1.0,10.6,10.0
167.3,2.4,166.98634151,166.98634151,69.4,158.0,0.0,1.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,122.7,4.76,1.58,0.63,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.4,0.0,1.0
382.6,7.5,382.29841384,382.29841384,36.3,417.0,0.0,1.0,2.0,14.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,329.0,18.68,4.17,1.77,9.0,1.0,1.0,0.0,1.0,2.0,4.0,1.2,14.0,10.0
583.6,-8.2,583.28131977,583.28131977,340.0,911.0,0.0,13.0,15.0,9.0,40.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,1.0,402.2,14.16,5.51,1.89,31.0,12.0,13.0,0.0,3.0,3.0,0.0,1.2,12.4,10.0
527.5,-6.6,527.23263824,527.23263824,272.0,756.0,0.0,11.0,16.0,6.0,36.0,0.0,16.0,15.0,1.0,0.0,0.0,0.0,1.0,359.1,12.5,5.17,2.39,31.0,13.0,11.0,0.0,3.0,4.0,0.0,1.0,9.4,10.0
348.4,0.4,348.16985928,348.16985928,89.9,526.0,0.0,4.0,3.0,4.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,272.2,24.14,2.93,0.59,11.0,1.0,4.0,0.0,2.0,4.0,0.0,0.8,7.2,10.0
334.2,3.8,333.0548008,333.0548008,75.1,408.0,0.0,2.0,3.0,5.0,22.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,247.2,26.46,2.66,0.6,7.0,2.0,2.0,0.0,1.0,2.0,0.0,0.8,5.0,10.0
194.23,2.8,194.084398327,194.084398327,38.9,207.0,0.0,1.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,155.1,6.21,2.03,0.61,6.0,1.0,1.0,0.0,1.0,3.0,0.0,0.4,0.0,1.0
163.13,1.0,163.026943022,163.026943022,55.4,226.0,0.0,1.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,118.3,3.96,2.06,0.58,5.0,2.0,1.0,0.0,0.0,2.0,0.0,0.4,0.0,1.0
284.35,2.5,284.16237386,284.16237386,57.2,415.0,0.0,1.0,5.0,0.0,20.0,0.0,8.0,7.0,1.0,0.0,0.0,0.0,1.0,202.8,4.42,3.54,1.15,7.0,3.0,1.0,0.0,0.0,3.0,0.0,0.6,2.2,3.0
201.18,-0.4,201.07495584,201.07495584,93.1,196.0,0.0,1.0,5.0,4.0,14.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,146.6,5.9,2.27,0.79,7.0,4.0,1.0,0.0,1.0,1.0,0.0,0.6,5.0,10.0
318.3,-0.8,318.10158513,318.10158513,92.9,603.0,0.0,2.0,7.0,2.0,23.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,230.7,8.23,3.13,0.9,11.0,4.0,1.0,1.0,2.0,3.0,0.0,0.6,3.2,6.0
162.3,1.3,162.01730729,162.01730729,61.6,120.0,0.0,0.0,3.0,5.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,126.9,6.65,1.9,0.75,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6,5.0,10.0
287.29,1.3,287.0575917,287.0575917,117.0,467.0,0.0,0.0,7.0,2.0,19.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,203.7,12.78,1.52,1.31,9.0,6.0,0.0,1.0,0.0,2.0,0.0,0.6,4.0,10.0
461.5,1.0,461.1056847,461.1056847,125.0,931.0,0.0,1.0,11.0,4.0,32.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,332.2,21.74,3.42,1.03,12.0,3.0,0.0,1.0,3.0,5.0,0.0,0.8,5.6,10.0
260.25,0.9,260.09094026,260.09094026,92.7,325.0,0.0,1.0,4.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,196.6,8.93,2.34,1.3,7.0,3.0,1.0,0.0,1.0,2.0,0.0,0.8,6.0,10.0
349.13,-0.9,347.9957,347.9957,119.0,480.0,0.0,4.0,6.0,3.0,20.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,1.0,216.9,6.88,4.04,0.99,13.0,6.0,4.0,0.0,0.0,2.0,1.0,0.6,4.0,10.0
307.1,-0.3,305.98513,305.98513,99.1,386.0,0.0,3.0,5.0,2.0,17.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,185.0,7.27,2.48,1.16,11.0,5.0,3.0,0.0,0.0,2.0,1.0,0.6,3.0,10.0
395.5,2.1,395.18450629,395.18450629,71.1,593.0,0.0,1.0,5.0,4.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,306.0,23.61,2.9,1.22,10.0,4.0,1.0,0.0,1.0,4.0,0.0,0.8,6.8,10.0
251.24,-1.2,251.10183929,251.10183929,119.0,307.0,0.0,3.0,7.0,2.0,18.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,177.2,7.98,2.17,0.83,13.0,3.0,3.0,0.0,4.0,3.0,0.0,0.6,3.0,10.0
226.23,-0.4,226.10659032,226.10659032,76.1,239.0,0.0,0.0,5.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,167.8,8.67,1.94,0.88,8.0,3.0,0.0,1.0,2.0,2.0,0.0,0.6,5.2,10.0
359.7,5.7,357.950117,357.950117,63.2,365.0,0.0,1.0,3.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,246.5,10.58,3.38,1.42,7.0,1.0,1.0,0.0,1.0,3.0,1.0,0.6,3.0,10.0
379.5,3.0,379.20082506,379.20082506,73.5,525.0,0.0,2.0,5.0,5.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,295.7,18.51,3.44,1.68,12.0,3.0,2.0,0.0,3.0,4.0,0.0,0.8,7.2,10.0
288.17,3.0,287.0704509,287.0704509,88.8,329.0,0.0,3.0,1.0,4.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,206.8,12.15,2.41,0.9,7.0,0.0,3.0,0.0,2.0,1.0,1.0,0.6,4.0,10.0
414.5,1.1,414.05554326,414.05554326,187.0,700.0,0.0,3.0,9.0,6.0,27.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,295.0,9.27,4.27,1.25,15.0,7.0,1.0,3.0,0.0,3.0,1.0,0.8,7.8,10.0
360.4,2.9,360.14853532,360.14853532,81.1,631.0,0.0,2.0,7.0,2.0,26.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,267.0,11.85,2.98,0.94,12.0,4.0,1.0,1.0,2.0,4.0,0.0,0.8,3.8,4.0
284.4,-1.7,284.06129735,284.06129735,116.0,419.0,0.0,2.0,8.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,190.3,10.82,1.47,1.08,10.0,4.0,2.0,0.0,2.0,2.0,0.0,0.6,4.0,10.0
265.27,-1.9,265.11748936,265.11748936,126.0,415.0,0.0,4.0,5.0,3.0,19.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,192.5,9.05,2.37,1.0,11.0,3.0,4.0,0.0,1.0,3.0,0.0,0.6,3.8,10.0
226.3,1.1,225.96931172,225.96931172,109.0,262.0,0.0,0.0,5.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,162.6,6.52,1.72,1.01,5.0,3.0,0.0,0.0,0.0,2.0,0.0,0.4,1.0,5.0
447.5,-5.1,447.26929854,447.26929854,214.0,643.0,0.0,8.0,12.0,6.0,31.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0,324.3,12.43,4.59,1.52,23.0,7.0,8.0,0.0,5.0,3.0,0.0,1.0,9.2,10.0
259.22,-1.9,259.08043514,259.08043514,151.0,329.0,0.0,5.0,7.0,3.0,18.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,179.8,8.71,1.93,0.98,13.0,5.0,5.0,0.0,1.0,2.0,0.0,0.6,4.0,10.0
180.27,1.5,180.07211956,180.07211956,71.0,159.0,0.0,1.0,2.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,145.4,6.22,2.13,0.82,4.0,2.0,0.0,0.0,0.0,1.0,1.0,0.6,3.0,10.0
247.25,-0.6,247.04269053,247.04269053,113.0,374.0,0.0,2.0,5.0,2.0,16.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,170.5,7.04,2.15,0.86,8.0,3.0,3.0,0.0,0.0,2.0,0.0,0.6,3.0,10.0
154.16,-0.7,154.062994177,154.062994177,60.7,116.0,0.0,3.0,3.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,120.1,4.39,1.62,0.81,5.0,1.0,3.0,0.0,0.0,1.0,0.0,0.4,2.0,10.0
236.3,1.0,236.07318219,236.07318219,112.0,285.0,0.0,3.0,3.0,3.0,16.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,180.1,14.15,1.73,0.6,7.0,3.0,3.0,0.0,0.0,1.0,0.0,0.6,5.0,10.0
185.18,0.2,185.08004122,185.08004122,83.9,194.0,0.0,1.0,4.0,2.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,137.3,3.7,2.82,0.77,7.0,3.0,1.0,1.0,1.0,1.0,0.0,0.6,3.0,6.0
371.1,-0.7,370.97783,370.97783,108.0,430.0,0.0,3.0,5.0,2.0,18.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,198.8,6.61,2.95,0.94,11.0,4.0,4.0,0.0,0.0,2.0,1.0,0.6,3.0,10.0
495.4,-5.6,495.16014201,495.16014201,245.0,871.0,0.0,8.0,12.0,8.0,35.0,0.0,8.0,7.0,1.0,0.0,0.0,0.0,1.0,352.0,23.87,2.39,2.08,23.0,10.0,7.0,1.0,1.0,3.0,1.0,1.0,10.0,10.0
518.0,5.3,517.224453,517.224453,73.8,707.0,0.0,2.0,7.0,7.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,397.2,12.42,5.08,4.47,12.0,1.0,2.0,0.0,3.0,6.0,0.0,1.0,9.0,10.0
624.6,-0.5,624.20542044,624.20542044,245.0,936.0,0.0,9.0,15.0,11.0,44.0,0.0,10.0,10.0,0.0,1.0,1.0,0.0,1.0,450.1,26.18,6.09,2.12,23.0,10.0,9.0,0.0,0.0,4.0,0.0,1.2,13.4,10.0
191.19,1.5,191.069476538,191.069476538,67.0,222.0,0.0,2.0,3.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,145.1,8.77,1.43,0.58,5.0,1.0,2.0,0.0,0.0,2.0,0.0,0.6,3.0,2.0
504.4,5.7,504.08451746,504.08451746,156.0,1090.0,0.0,6.0,8.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,357.3,8.0,7.97,0.74,16.0,2.0,6.0,0.0,0.0,8.0,0.0,0.6,0.0,2.0
219.62,0.6,219.0410689,219.0410689,83.9,211.0,0.0,1.0,4.0,3.0,14.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,153.9,4.9,2.63,0.84,7.0,3.0,1.0,1.0,1.0,1.0,0.0,0.6,4.0,10.0
350.4,1.4,350.10487624,350.10487624,128.0,609.0,0.0,1.0,6.0,3.0,24.0,0.0,5.0,4.0,1.0,0.0,0.0,0.0,1.0,258.8,11.32,2.48,1.48,11.0,4.0,1.0,1.0,2.0,3.0,0.0,0.8,5.0,10.0
282.33,2.8,282.1467238,282.1467238,54.0,452.0,0.0,0.0,5.0,0.0,20.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0,202.5,4.42,3.72,1.08,5.0,2.0,0.0,0.0,0.0,3.0,0.0,0.6,2.0,1.0
128.55,2.4,128.0028925,128.0028925,20.2,66.0,0.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,95.3,3.38,1.36,0.61,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4,0.0,1.0
718.7,-4.1,718.29088139,718.29088139,306.0,1290.0,0.0,11.0,16.0,12.0,50.0,0.0,15.0,14.0,1.0,1.0,1.0,0.0,1.0,513.2,20.83,5.76,2.47,32.0,16.0,11.0,0.0,0.0,4.0,1.0,1.4,17.4,10.0
253.3,2.5,253.12151211,253.12151211,74.2,312.0,0.0,2.0,4.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,198.5,11.32,1.88,0.65,9.0,2.0,2.0,0.0,2.0,3.0,0.0,0.6,2.0,4.0
427.3,4.1,426.0749271,426.0749271,84.6,487.0,0.0,0.0,5.0,9.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,312.5,18.42,3.05,2.41,8.0,5.0,0.0,1.0,0.0,2.0,0.0,1.2,11.0,10.0
409.8,0.7,409.1004755,409.1004755,86.9,761.0,0.0,2.0,8.0,3.0,28.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,290.6,12.72,3.5,0.99,11.0,3.0,1.0,1.0,3.0,3.0,0.0,0.8,4.8,8.0
462.5,-2.3,462.07801004,462.07801004,225.0,775.0,0.0,5.0,10.0,7.0,31.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,329.4,16.62,5.09,1.38,15.0,6.0,3.0,1.0,1.0,4.0,0.0,1.0,8.6,10.0
463.6,-4.5,463.30059866,463.30059866,200.0,607.0,0.0,8.0,12.0,7.0,32.0,0.0,12.0,11.0,1.0,0.0,0.0,0.0,1.0,339.4,13.14,4.35,1.88,23.0,7.0,8.0,0.0,5.0,3.0,0.0,1.0,10.6,10.0
304.5,7.4,304.300425216,304.300425216,0.0,240.0,1.0,0.0,0.0,13.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,274.4,16.06,4.5,1.51,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.4,13.0,10.0
278.33,1.2,278.08374688,278.08374688,106.0,387.0,0.0,2.0,6.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,206.8,5.88,3.17,1.62,9.0,3.0,2.0,0.0,2.0,2.0,0.0,0.6,3.0,10.0
280.41,2.1,280.21507814,280.21507814,41.6,326.0,0.0,1.0,3.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,217.4,17.41,1.36,1.14,8.0,2.0,1.0,0.0,1.0,4.0,0.0,0.8,8.2,10.0
312.37,1.8,312.15862589,312.15862589,118.0,350.0,0.0,4.0,4.0,8.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,247.6,9.25,5.26,1.22,10.0,2.0,4.0,0.0,2.0,2.0,0.0,0.8,8.0,10.0
351.4,-1.3,351.12527733,351.12527733,138.0,658.0,0.0,3.0,6.0,4.0,24.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,262.5,8.49,3.26,1.48,12.0,4.0,2.0,1.0,1.0,3.0,1.0,0.8,6.2,10.0
228.07,3.5,226.9904692,226.9904692,33.1,214.0,0.0,1.0,2.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,159.7,5.03,2.87,0.61,4.0,1.0,1.0,0.0,0.0,2.0,0.0,0.4,0.0,1.0
323.5,5.5,323.13438547,323.13438547,44.6,453.0,0.0,0.0,2.0,3.0,23.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,259.8,7.91,3.22,2.05,4.0,1.0,0.0,0.0,0.0,3.0,0.0,0.8,4.6,10.0
256.25,-0.7,256.10592162,256.10592162,99.1,395.0,0.0,3.0,5.0,3.0,18.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,188.6,6.53,3.08,0.82,11.0,5.0,3.0,0.0,0.0,2.0,1.0,0.6,4.0,10.0
346.4,4.6,346.12815484,346.12815484,17.8,445.0,0.0,0.0,3.0,4.0,26.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,266.7,4.72,3.91,3.06,5.0,0.0,0.0,0.0,1.0,4.0,0.0,0.8,4.0,10.0
455.4,6.7,454.0673398,454.0673398,52.4,500.0,0.0,0.0,3.0,8.0,30.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,343.9,17.16,5.39,1.61,6.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0,8.0,10.0
584.7,0.2,584.02763169,584.02763169,305.0,1030.0,0.0,4.0,15.0,10.0,37.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,406.8,26.82,4.58,1.96,17.0,8.0,2.0,2.0,1.0,4.0,0.0,1.2,11.6,10.0
238.16,-0.5,238.0338193,238.0338193,121.0,390.0,0.0,1.0,6.0,2.0,17.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,165.9,4.99,2.38,1.39,10.0,6.0,1.0,1.0,0.0,2.0,0.0,0.6,3.6,10.0
397.4,-0.7,397.05146094,397.05146094,201.0,712.0,0.0,3.0,10.0,5.0,26.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,281.2,12.65,3.37,1.58,12.0,5.0,2.0,1.0,1.0,3.0,0.0,0.8,6.6,10.0
454.5,3.0,454.1198576,454.1198576,138.0,774.0,0.0,2.0,7.0,7.0,32.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,342.1,15.3,5.56,1.72,13.0,5.0,1.0,2.0,0.0,4.0,1.0,1.0,8.8,10.0
470.2,3.2,469.9776,467.97965,118.0,426.0,0.0,4.0,4.0,8.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,291.8,8.55,4.71,2.09,12.0,2.0,4.0,0.0,2.0,2.0,2.0,0.8,8.0,10.0
171.2,-1.6,171.11201006,171.11201006,101.0,192.0,0.0,3.0,2.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,126.1,4.64,1.7,0.97,7.0,1.0,3.0,0.0,2.0,1.0,0.0,0.6,3.2,10.0
257.07,4.4,255.9806328,255.9806328,61.6,272.0,0.0,1.0,2.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,173.5,5.25,2.15,1.29,7.0,2.0,1.0,1.0,1.0,2.0,0.0,0.6,2.0,2.0
261.23,-0.2,261.06372245,261.06372245,76.1,446.0,0.0,1.0,6.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,189.3,7.23,3.1,0.68,10.0,5.0,0.0,1.0,1.0,3.0,0.0,0.6,2.6,2.0
234.28,2.0,234.05753213,234.05753213,108.0,309.0,0.0,2.0,3.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,176.0,6.86,3.02,0.66,6.0,1.0,2.0,0.0,1.0,2.0,0.0,0.6,2.0,6.0
378.4,2.7,378.12494298,378.12494298,121.0,590.0,0.0,2.0,6.0,6.0,26.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,285.5,16.35,2.73,1.44,12.0,5.0,1.0,1.0,0.0,3.0,2.0,1.0,7.8,10.0
214.2,0.9,214.01606124,214.01606124,119.0,268.0,0.0,1.0,5.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,147.3,7.44,1.75,0.58,7.0,3.0,1.0,1.0,0.0,2.0,0.0,0.6,2.8,4.0
216.28,1.5,216.126263138,216.126263138,35.8,286.0,0.0,1.0,2.0,2.0,16.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,176.0,10.68,1.79,0.88,4.0,0.0,1.0,0.0,1.0,2.0,0.0,0.6,2.8,10.0
423.7,5.8,422.035561,422.035561,36.3,498.0,0.0,0.0,3.0,7.0,27.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,307.9,16.04,4.41,1.23,6.0,2.0,0.0,0.0,1.0,3.0,0.0,0.8,7.0,10.0
414.5,1.1,414.05554326,414.05554326,175.0,755.0,0.0,3.0,8.0,5.0,27.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,290.9,10.7,3.34,1.54,13.0,7.0,1.0,2.0,0.0,2.0,1.0,0.8,6.8,10.0
285.28,0.7,285.04194163,285.04194163,126.0,386.0,0.0,0.0,7.0,4.0,19.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,205.6,15.69,1.84,1.01,9.0,5.0,0.0,1.0,0.0,2.0,1.0,0.8,5.8,10.0
214.25,-0.7,214.05244675,214.05244675,133.0,307.0,0.0,3.0,4.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,151.4,7.3,1.24,1.23,8.0,2.0,4.0,0.0,1.0,1.0,0.0,0.6,2.0,3.0
268.18,-0.3,268.04438399,268.04438399,132.0,433.0,0.0,1.0,7.0,3.0,19.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,187.8,14.02,1.81,0.63,11.0,7.0,1.0,1.0,0.0,2.0,0.0,0.6,4.6,10.0
288.3,1.3,288.12224039,288.12224039,86.6,473.0,0.0,1.0,7.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,215.2,10.63,2.73,0.67,8.0,3.0,0.0,1.0,1.0,3.0,0.0,0.6,4.0,4.0
280.31,0.3,280.06301143,280.06301143,116.0,376.0,0.0,2.0,7.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,203.5,6.74,3.21,1.33,8.0,3.0,2.0,0.0,1.0,2.0,0.0,0.6,4.0,10.0
548.4,1.1,546.9612375,546.9612375,212.0,984.0,0.0,2.0,11.0,7.0,33.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,372.4,19.25,5.72,1.38,14.0,7.0,1.0,1.0,1.0,4.0,0.0,1.0,8.6,10.0
339.19,2.0,338.03784,338.03784,96.3,296.0,0.0,2.0,6.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,225.5,8.84,2.79,1.43,8.0,2.0,2.0,0.0,1.0,2.0,1.0,0.6,4.0,10.0
481.5,2.7,481.13075664,481.13075664,153.0,875.0,0.0,2.0,8.0,6.0,34.0,0.0,5.0,4.0,1.0,0.0,0.0,0.0,1.0,359.7,19.49,4.81,1.87,13.0,4.0,2.0,0.0,1.0,5.0,1.0,1.0,8.2,10.0
440.5,-0.7,440.01436441,440.01436441,235.0,709.0,0.0,2.0,12.0,7.0,28.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,301.6,20.64,2.53,1.84,13.0,6.0,1.0,1.0,1.0,4.0,0.0,1.0,8.6,10.0
303.32,-2.1,303.13313942,303.13313942,98.7,489.0,0.0,2.0,8.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,222.5,11.45,2.74,0.68,10.0,3.0,1.0,1.0,2.0,3.0,0.0,0.8,4.2,4.0
361.4,3.0,361.10962727,361.10962727,124.0,603.0,0.0,2.0,6.0,5.0,25.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,273.7,13.24,2.8,1.78,11.0,5.0,1.0,1.0,0.0,3.0,1.0,0.8,6.8,10.0
120.18,1.3,120.03573406,120.03573406,45.3,91.0,0.0,3.0,4.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,91.5,5.35,1.31,0.6,4.0,1.0,2.0,0.0,1.0,0.0,0.0,0.4,1.0,10.0
312.4,3.4,312.19367399,312.19367399,46.2,443.0,0.0,0.0,5.0,2.0,22.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0,229.1,5.14,3.45,1.85,6.0,3.0,0.0,0.0,0.0,3.0,0.0,0.6,4.2,1.0
275.22,2.1,275.0542204,275.0542204,121.0,387.0,0.0,2.0,6.0,3.0,20.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,201.0,7.65,3.36,0.96,10.0,5.0,2.0,1.0,0.0,2.0,0.0,0.8,5.0,6.0
273.19,-2.0,273.06269088,273.06269088,136.0,327.0,0.0,3.0,8.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,188.6,6.97,2.79,1.25,12.0,4.0,1.0,1.0,4.0,2.0,0.0,0.6,5.0,10.0
281.33,1.4,281.08341252,281.08341252,103.0,353.0,0.0,2.0,5.0,5.0,19.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,210.7,15.81,1.47,1.19,7.0,2.0,2.0,0.0,0.0,2.0,1.0,0.8,6.0,10.0
